langfile:page_id	page_title	rev_id	timestamp	type	id
fiwiki.tsv:226320	Amphicoelias	14696836	2015-02-22T22:05:34Z	doi	10.7287/peerj.preprints.838v1
frwiki.tsv:165509	Crocodilia	113200306	2015-03-23T22:16:40Z	doi	10.7717/peerj.60
frwiki.tsv:1415801	Acanthaster planci	107905093	2014-10-02T10:08:15Z	doi	10.7717/peerj.574
frwiki.tsv:1229719	Turiasaurus	142942225	2017-11-26T10:50:33Z	doi	10.7717/peerj.3217
frwiki.tsv:219367	Diplodocidae	113809460	2015-04-13T13:19:28Z	doi	10.7717/peerj.857
frwiki.tsv:219454	Ankylosauria	144726321	2018-01-22T10:19:25Z	doi	10.7717/peerj.1475
frwiki.tsv:1062252	Brontosaurus	113807415	2015-04-13T12:08:43Z	doi	10.7717/peerj.857
frwiki.tsv:128261	Segnosaurus	141120096	2017-10-01T14:04:50Z	doi	10.7717/peerj.1885
frwiki.tsv:868932	Mammouth laineux	124366245	2016-03-14T20:17:27Z	doi	10.7717/peerj.318
frwiki.tsv:745001	Ornithomimosauria	144186580	2018-01-05T13:29:12Z	doi	10.7287/peerj.preprints.2308v1
frwiki.tsv:11886	Obésité	138978145	2017-07-16T09:58:33Z	doi	10.7717/peerj.2902
frwiki.tsv:445155	Parasaurolophus	135897632	2017-03-29T16:49:36Z	doi	10.7717/peerj.182
frwiki.tsv:59878	Lutte biologique	121470304	2015-12-20T11:57:09Z	doi	10.7717/peerj.1413
frwiki.tsv:232716	Anomalure aptère	129786440	2016-09-20T16:02:27Z	doi	10.7717/peerj.2320
frwiki.tsv:3866749	Évolution expérimentale	141897428	2017-10-25T09:13:47Z	doi	10.7287/peerj.preprints.1356v1
frwiki.tsv:2067561	Vespa velutina	115255973	2015-05-22T13:37:45Z	doi	10.7717/peerj.947
frwiki.tsv:2067561	Vespa velutina	115262136	2015-05-22T17:14:52Z	doi	10.7717/peerj.947/supp-1
frwiki.tsv:701289	Espèce envahissante	102498661	2014-03-30T20:26:24Z	doi	10.7717/peerj.297
frwiki.tsv:701289	Espèce envahissante	116292057	2015-06-25T10:18:41Z	doi	10.7717/peerj.1037
frwiki.tsv:61291	Pollution lumineuse	120079899	2015-11-01T20:47:55Z	doi	10.7717/peerj.1174
frwiki.tsv:3998532	Rhynchodemidae	102538235	2014-04-01T11:05:52Z	doi	10.7717/peerj.297
frwiki.tsv:3998532	Rhynchodemidae	116292104	2015-06-25T10:20:27Z	doi	10.7717/peerj.1037
frwiki.tsv:36731	Code génétique	117563123	2015-08-08T21:55:15Z	doi	10.7717/peerj.50">
frwiki.tsv:36731	Code génétique	117563123	2015-08-08T21:55:15Z	doi	10.7717/peerj.50
frwiki.tsv:990550	Gondwanatitan	130484773	2016-10-09T07:21:04Z	doi	10.7717/peerj.2054
frwiki.tsv:10104790	Lybia	134262723	2017-02-04T21:28:10Z	doi	10.7717/peerj.2954
frwiki.tsv:10506862	Phylogénie des opilions	132758641	2016-12-16T12:31:36Z	doi	10.7717/peerj.641
frwiki.tsv:3556546	Cravate	142892534	2017-11-24T14:08:43Z	doi	10.7717/peerj-cs.2
frwiki.tsv:3094783	Thylacinus potens	137307918	2017-05-13T19:04:55Z	doi	10.7717/peerj.547
frwiki.tsv:10998224	Teihivenator	142457028	2017-11-10T08:50:10Z	doi	10.7287/peerj.preprints.3105v1
frwiki.tsv:11032356	Borealopelta	145112701	2018-02-02T16:24:16Z	doi	10.7717/peerj.4066
frwiki.tsv:11496108	Trait roumain	145829314	2018-02-25T14:27:41Z	doi	10.7717/peerj.4198
frwiki.tsv:4268101	Science ouverte	137896764	2017-06-03T17:12:48Z	doi	10.7717/peerj.175
frwiki.tsv:11110985	Hydralmosaurus	140699324	2017-09-16T02:40:40Z	doi	10.7717/peerj.1777
frwiki.tsv:10629593	Geckolepis megalepis	134390652	2017-02-09T09:53:12Z	doi	10.7717/peerj.2955
frwiki.tsv:3706603	Cymothoidae	127607282	2016-07-05T14:39:35Z	doi	10.7717/peerj.2188
frwiki.tsv:81247	Paon	120079586	2015-11-01T20:39:36Z	doi	10.7717/peerj.1174
frwiki.tsv:11141485	Adamanasuchus	141084746	2017-09-30T10:45:07Z	doi	10.7717/peerj.1583
frwiki.tsv:3926463	Hongshanornis	125116436	2016-04-08T13:37:15Z	doi	10.7717/peerj.234
frwiki.tsv:3121750	Diplodocoidea	113810454	2015-04-13T13:53:02Z	doi	10.7717/peerj.857
frwiki.tsv:4290023	Sigilmassasaurus	120168871	2015-11-04T14:25:33Z	doi	10.7717/peerj.1323
frwiki.tsv:11301452	Turiasauria	142939027	2017-11-26T08:40:22Z	doi	10.7717/peerj.3217
frwiki.tsv:11302230	Mierasaurus	142947741	2017-11-26T14:11:08Z	doi	10.7717/peerj.3217
frwiki.tsv:11302579	Moabosaurus	142951816	2017-11-26T16:22:35Z	doi	10.7717/peerj.3217
frwiki.tsv:5612362	Pocillopora	107935749	2014-10-03T14:51:35Z	doi	10.7717/peerj.574
frwiki.tsv:3947014	Styxosaurus	142067720	2017-10-29T19:41:16Z	doi	10.7717/peerj.1777
frwiki.tsv:11331494	Tropidostoma	143346647	2017-12-09T18:22:59Z	doi	10.7717/peerj.2913
frwiki.tsv:1794	Dinosaure	137088891	2017-05-05T20:30:06Z	doi	10.7717/peerj.3217
frwiki.tsv:10841837	Vouivria	137088309	2017-05-05T20:07:33Z	doi	10.7717/peerj.3217
frwiki.tsv:5823442	Protorosaurus	137561397	2017-05-22T12:22:58Z	doi	10.7717/peerj.1778
frwiki.tsv:9060576	Euparkeriidae	133543888	2017-01-11T15:37:28Z	doi	10.7717/peerj.658
frwiki.tsv:3971702	Aétosaure	123581722	2016-02-21T20:54:16Z	doi	10.7717/peerj.1583
frwiki.tsv:9088914	Zby	142941933	2017-11-26T10:39:03Z	doi	10.7717/peerj.3217
frwiki.tsv:9770109	Meroktenos	123200484	2016-02-09T20:48:19Z	doi	10.7717/peerj.1639
frwiki.tsv:9447396	Marquage-recapture pour la conservation des populations	119379868	2015-10-10T17:37:01Z	doi	10.7717/peerj.906
frwiki.tsv:5078888	Liste d'espèces invasives classées parmi les plus nuisibles au XXIe siècle	102498792	2014-03-30T20:30:09Z	doi	10.7717/peerj.297
frwiki.tsv:5078888	Liste d'espèces invasives classées parmi les plus nuisibles au XXIe siècle	116292154	2015-06-25T10:22:26Z	doi	10.7717/peerj.1037
frwiki.tsv:9797142	Scutarx	123572061	2016-02-21T15:58:41Z	doi	10.7717/peerj.1583
frwiki.tsv:5228730	Néonicotinoïde	135375399	2017-03-13T12:17:28Z	doi	10.7717/
frwiki.tsv:5228730	Néonicotinoïde	135375399	2017-03-13T12:17:28Z	doi	10.7717/peerj.1808
frwiki.tsv:7450911	Ruyangosaurus	140978623	2017-09-26T14:44:49Z	doi	10.7287/peerj.preprints.2988v1
frwiki.tsv:4918397	Balaur (dinosaure)	144512126	2018-01-15T16:14:08Z	doi	10.7717/peerj.1032
frwiki.tsv:7471739	Megaraptora	121451882	2015-12-19T16:40:54Z	doi	10.7287/peerj.preprints.851v1
frwiki.tsv:8058722	Tyrannosauroidea	121451392	2015-12-19T16:28:07Z	doi	10.7287/peerj.preprints.851v1
frwiki.tsv:7809092	Platydemus manokwari	102498534	2014-03-30T20:22:03Z	doi	10.7717/peerj.297
frwiki.tsv:7809092	Platydemus manokwari	116240918	2015-06-23T14:27:28Z	doi	10.7717/peerj.1037
frwiki.tsv:8093298	Losillasaurus	142942048	2017-11-26T10:44:01Z	doi	10.7717/peerj.3217
frwiki.tsv:8110653	Galveosaurus	142939539	2017-11-26T09:11:10Z	doi	10.7717/peerj.3217
frwiki.tsv:9598005	Pseudorhabdosynochus	128699152	2016-08-16T19:43:17Z	doi	10.7717/peerj.2233
frwiki.tsv:9251828	ADN ribosomique	116452226	2015-07-01T08:35:10Z	doi	10.7717/peerj.718
frwiki.tsv:9251828	ADN ribosomique	116452226	2015-07-01T08:35:10Z	doi	10.7717/peerj.718">
frwiki.tsv:6868378	Eobrontosaurus	113805235	2015-04-13T10:42:56Z	doi	10.7717/peerj.857
frwiki.tsv:9657725	Apatosaurinae	121620791	2015-12-26T08:02:45Z	doi	10.7717/peerj.857
frwiki.tsv:9036583	Galeamopus	113951321	2015-04-17T18:20:30Z	doi	10.7717/peerj.857
frwiki.tsv:7880578	Melanorosaurus	122991643	2016-02-03T09:26:25Z	doi	10.7717/peerj.1639
frwiki.tsv:9727495	Eotrachodon	125609152	2016-04-25T17:27:06Z	doi	10.7717/peerj.1872
frwiki.tsv:9365930	Masse corporelle du cheval	118017569	2015-08-24T09:07:40Z	doi	10.7717/peerj.299
glwiki.tsv:89531	Dodo	4568400	2017-12-04T11:40:48Z	doi	10.7717/peerj.1432
glwiki.tsv:288336	Virus Ebola	3549389	2015-05-15T09:08:44Z	doi	10.7717/peerj.556
glwiki.tsv:288336	Virus Ebola	3549389	2015-05-15T09:08:44Z	doi	10.7717/peerj.556">Taylor
glwiki.tsv:319446	Limúlidos	3651917	2015-09-09T11:00:42Z	doi	10.7717/peerj.641
glwiki.tsv:347949	Inversión (bioloxía evolutiva)	4009861	2016-08-18T12:12:28Z	doi	10.7287/peerj.preprints.432v2
glwiki.tsv:384816	Crocodilianos	4416037	2017-07-28T19:04:18Z	doi	10.7717/peerj.60
hiwiki.tsv:793640	मेरोस्टोमाटा	3430771	2017-03-22T01:26:54Z	doi	10.7717/peerj.641
hiwiki.tsv:793683	अश्वनाल केकड़ा	3430873	2017-03-22T04:17:20Z	doi	10.7717/peerj.641
htwiki.tsv:65318	Matris	700820	2017-06-03T02:29:00Z	doi	10.7717/peerj.1602
huwiki.tsv:57075	Madarak	18595959	2017-03-29T09:06:26Z	doi	10.7717/peerj.1032
huwiki.tsv:102515	Dodó	19186494	2017-09-29T10:49:41Z	doi	10.7717/peerj.1432
huwiki.tsv:112321	Kannabisz	17920487	2016-09-09T11:24:35Z	doi	10.7717/peerj.2081
huwiki.tsv:270799	Cetcápa	18305091	2017-01-01T21:54:56Z	doi	10.7717/peerj.715
huwiki.tsv:303290	Apatosaurus	18799372	2017-06-01T08:12:21Z	doi	10.7717/peerj.857
huwiki.tsv:306629	Diplodocus	18080689	2016-10-28T18:12:36Z	doi	10.7717/peerj.857
huwiki.tsv:400610	Brontosaurus	18693107	2017-04-29T15:18:22Z	doi	10.7717/peerj.857
huwiki.tsv:1220959	Galeamopus	15867568	2015-04-12T13:31:19Z	doi	10.7717/peerj.857
huwiki.tsv:1414998	Australopithecus afarensis	18624124	2017-04-07T10:02:12Z	doi	10.7717/peerj.925
huwiki.tsv:1464330	Nyctibatrachus	18693128	2017-04-29T15:30:23Z	doi	10.7717/peerj.3007
huwiki.tsv:1474825	Sci-Hub	19338467	2017-11-15T13:54:27Z	doi	10.7287/peerj.preprints.3100v1
huwiki.tsv:1479624	Protorosaurus speneri	18899779	2017-07-08T10:15:42Z	doi	10.7717/peerj.1778
hywiki.tsv:735794	Կենդանիների ստեղծած ստեղծագործությունները	4627434	2016-11-02T18:46:51Z	doi	10.7717/peerj.471
idwiki.tsv:347672	Ikan kod	8020904	2014-06-23T16:25:16Z	doi	10.7717/peerj.20
idwiki.tsv:2064207	Daftar pemenang Hadiah Ig Nobel	12146217	2017-01-15T11:18:33Z	doi	10.7717/peerj.338
idwiki.tsv:2443326	Ornitomimosauria	13152299	2017-08-29T10:07:51Z	doi	10.7287/peerj.preprints.2308v1
itwiki.tsv:445123	Daspletosaurus	88023401	2017-05-23T20:17:15Z	doi	10.7717/peerj.885
itwiki.tsv:344756	Pterosauria	90695279	2017-08-26T08:01:20Z	doi	10.7717/peerj.1018
itwiki.tsv:344756	Pterosauria	90695279	2017-08-26T08:01:20Z	doi	10.7717/peerj.2311
itwiki.tsv:344756	Pterosauria	90695279	2017-08-26T08:01:20Z	doi	10.7717/peerj.2908
itwiki.tsv:148844	Maniraptora	84748369	2016-12-12T20:46:36Z	doi	10.7717/peerj.1032
itwiki.tsv:69140	Dinosauria	75723542	2015-10-14T14:30:38Z	doi	10.7717/peerj.36
itwiki.tsv:436416	Diplodocus hallorum	85088845	2017-01-04T08:43:48Z	doi	10.7717/peerj.857
itwiki.tsv:440076	Zalmoxes	93144742	2017-12-12T14:50:22Z	doi	10.7717/peerj.2908
itwiki.tsv:440076	Zalmoxes	93144742	2017-12-12T14:50:22Z	doi	10.7717/peerj.1032
itwiki.tsv:567768	Microraptor	93969742	2018-01-19T18:31:00Z	doi	10.7717/peerj.2159
itwiki.tsv:1721689	Amphicoelias	74333154	2015-08-03T21:24:08Z	doi	10.7287/peerj.preprints.838v1
itwiki.tsv:219746	Diplodocus	75563793	2015-10-07T06:06:16Z	doi	10.7717/peerj.857
itwiki.tsv:219874	Apatosaurus	89087628	2017-07-18T15:55:03Z	doi	10.7287/peerj.preprints.1347v1
itwiki.tsv:219874	Apatosaurus	89087628	2017-07-18T15:55:03Z	doi	10.7717/peerj.857
itwiki.tsv:219874	Apatosaurus	89087628	2017-07-18T15:55:03Z	doi	10.7717/peerj.712
itwiki.tsv:2005034	Razanandrongobe sakalavae	89712276	2017-08-03T10:48:59Z	doi	10.7717/peerj.3481
itwiki.tsv:2800822	Codice genetico	74959704	2015-09-03T13:33:20Z	doi	10.7717/peerj.50
itwiki.tsv:272682	Monte San Giorgio	84511405	2016-11-28T17:17:48Z	doi	10.7717/peerj.2234
itwiki.tsv:2330116	Hatzegopteryx thambema	85537631	2017-01-24T22:27:48Z	doi	10.7717/peerj.2908
itwiki.tsv:2330116	Hatzegopteryx thambema	85537631	2017-01-24T22:27:48Z	doi	10.7717/peerj.1032
itwiki.tsv:231528	Finasteride	87897191	2017-05-21T11:10:31Z	doi	10.7717/peerj.3020
itwiki.tsv:3144619	Anchiornis huxleyi	91403000	2017-09-20T11:19:44Z	doi	10.7717/peerj.2159
itwiki.tsv:488852	Ornithomimosauria	92952393	2017-12-02T17:33:41Z	doi	10.7287/peerj.preprints.2308v1
itwiki.tsv:400302	Spinosaurus	82726102	2016-08-22T12:01:01Z	doi	10.7717/peerj.1323
itwiki.tsv:1312351	Nanotyrannus lancensis	79817958	2016-03-26T23:55:39Z	doi	10.7287/peerj.preprints.852v1
itwiki.tsv:5917406	Allodaposuchus	87015033	2017-04-08T14:13:12Z	doi	10.7717/peerj.1171
itwiki.tsv:6555066	Hongshanornis longicresta	91676072	2017-10-01T23:45:45Z	doi	10.7717/peerj.234
itwiki.tsv:2359075	Plesiosiro madeleyi	78647745	2016-02-01T15:34:30Z	doi	10.7717/peerj.641
itwiki.tsv:5699523	Pimoa rupicola	76341726	2015-11-09T12:13:03Z	doi	10.7717/peerj.1384
itwiki.tsv:3962569	Dinosauri nella cultura di massa	79107225	2016-02-27T11:42:13Z	doi	10.7717/peerj.857
itwiki.tsv:5989064	Quiscalus mexicanus	81621645	2016-06-23T17:26:22Z	doi	10.7717/peerj.1975
itwiki.tsv:6250392	Isthminia panamensis	85697233	2017-02-01T19:07:36Z	doi	10.7717/peerj.1227
itwiki.tsv:6250394	Thalassemys	85697257	2017-02-01T19:08:38Z	doi	10.7717/peerj.1282
itwiki.tsv:6250394	Thalassemys	85697257	2017-02-01T19:08:38Z	doi	10.7717/peerj.369
itwiki.tsv:6253255	Araripemys barretoi	85733147	2017-02-03T14:54:24Z	doi	10.7287/peerj.preprints.919v1
itwiki.tsv:6253487	Bulbasaurus	85735657	2017-02-03T17:26:36Z	doi	10.7717/peerj.2913
itwiki.tsv:4500309	Troglohyphantes	78455701	2016-01-24T17:35:01Z	doi	10.7717/peerj.1384</nowiki>
itwiki.tsv:4500309	Troglohyphantes	78455701	2016-01-24T17:35:01Z	doi	10.7717/peerj.1384
itwiki.tsv:3366641	Paludititan nalatzensis	85731532	2017-02-03T13:24:19Z	doi	10.7717/peerj.2908
itwiki.tsv:3366641	Paludititan nalatzensis	85731532	2017-02-03T13:24:19Z	doi	10.7717/peerj.1032
itwiki.tsv:6045239	Kaatedocus siberi	82460027	2016-08-06T16:56:10Z	doi	10.7717/peerj.857
itwiki.tsv:6372802	Galeamopus	87447247	2017-05-04T21:26:08Z	doi	10.7717/peerj.3179
itwiki.tsv:6372802	Galeamopus	87447247	2017-05-04T21:26:08Z	doi	10.7717/peerj.857
itwiki.tsv:6049570	Ebrachosuchus neukami	82539650	2016-08-10T16:35:56Z	doi	10.7717/peerj.2251
itwiki.tsv:5005344	Spinosaurus maroccanus	85583249	2017-01-27T17:00:28Z	doi	10.7717/peerj.1323
itwiki.tsv:5755393	Kunbarrasaurus	87749537	2017-05-15T13:59:42Z	doi	10.7717/peerj.1475
itwiki.tsv:5758634	Troglohyphantes vignai	77301102	2015-12-20T19:48:34Z	doi	10.7717/peerj.1384
itwiki.tsv:3267807	Diplodocus carnegii	88401745	2017-06-13T08:25:27Z	doi	10.7717/peerj.857
itwiki.tsv:5516655	Brontosaurus	74597340	2015-08-14T20:23:43Z	doi	10.7717/peerj.857
itwiki.tsv:5516655	Brontosaurus	80424883	2016-04-26T10:11:32Z	doi	10.7717/peerj.712
itwiki.tsv:6063524	Arktocara yakataga	82773237	2016-08-24T20:28:39Z	doi	10.7717/peerj.2321
itwiki.tsv:6422849	Meroktenos thabanensis	88411878	2017-06-13T13:32:17Z	doi	10.7717/peerj.1639
itwiki.tsv:3276301	Balaur bondoc	80064530	2016-04-09T20:06:30Z	doi	10.7717/peerj.1032
itwiki.tsv:6077104	Euornithes	83046365	2016-09-05T22:45:47Z	doi	10.7717/peerj.1765
itwiki.tsv:5781920	Ionoscopiformes	93656278	2018-01-04T17:58:00Z	doi	10.7717/peerj.2234
itwiki.tsv:5786909	Sigilmassasaurus	89259175	2017-07-25T11:35:22Z	doi	10.7717/peerj.1323
itwiki.tsv:5797591	Apatosaurinae	78408203	2016-01-22T18:21:04Z	doi	10.7717/peerj.857
itwiki.tsv:5805484	Bipaliinae	79593145	2016-03-17T09:34:00Z	doi	10.7717/peerj.430
itwiki.tsv:6444773	Aveairfoila	89319920	2017-07-26T22:28:49Z	doi	10.7717/peerj.1032
itwiki.tsv:5256754	Geoplanidae	77625586	2016-01-04T06:04:20Z	doi	10.7717/peerj.430
itwiki.tsv:6462636	Archaeosemionotus connectens	89102796	2017-07-19T11:13:24Z	doi	10.7717/peerj.2234
itwiki.tsv:6497442	Eusaurischia	90867555	2017-09-01T09:30:58Z	doi	10.7287/peerj.preprints.838v1
itwiki.tsv:5572781	Kem Kem Beds	83541866	2016-09-30T18:40:03Z	doi	10.7717/peerj.1754
jawiki.tsv:691698	ミンミ	65161251	2017-08-18T00:30:22Z	doi	10.7717/peerj.1475
jawiki.tsv:2869336	オピストコエリカウディア	49546832	2013-10-27T03:22:48Z	doi	10.7717/peerj.36
jawiki.tsv:304634	ブロントサウルス	65530316	2017-09-16T04:56:30Z	doi	10.7717/peerj.857
jawiki.tsv:304634	ブロントサウルス	65530316	2017-09-16T04:56:30Z	doi	10.7717/peerj.857.open
jawiki.tsv:346605	セントロサウルス	64362518	2017-06-06T19:45:37Z	doi	10.7717/peerj.252
jawiki.tsv:2199314	真鳥類	59964592	2016-06-04T23:25:04Z	doi	10.7717/peerj.1765
jawiki.tsv:3609860	ホプロフォネウス	64444414	2017-06-14T09:33:03Z	doi	10.7717/peerj.1658
jawiki.tsv:3613801	アパトサウルス亜科	64507913	2017-06-20T05:38:29Z	doi	10.7717/peerj.857
jawiki.tsv:3614545	アズダルコ科	64526934	2017-06-21T23:40:58Z	doi	10.7717/peerj.2908
jawiki.tsv:3617269	スティクソサウルス	64602631	2017-06-28T18:25:34Z	doi	10.7717/peerj.1777
jawiki.tsv:3642312	テスケロサウルス科	65235492	2017-08-23T23:22:03Z	doi	10.7717/peerj.1523
jawiki.tsv:3648634	クンバラサウルス	65401399	2017-09-06T18:19:31Z	doi	10.7717/peerj.1475
jawiki.tsv:3694378	Pandoc	66053762	2017-10-25T04:30:35Z	doi	10.7717/peerj-cs.112
jawiki.tsv:2816327	ディンヘイロサウルス	64494194	2017-06-18T21:06:01Z	doi	10.7717/peerj.857
jawiki.tsv:3406409	鳥群	59479738	2016-04-24T12:20:55Z	doi	10.7717/peerj.1032
jawiki.tsv:3410472	原鳥類	59601688	2016-05-04T11:28:28Z	doi	10.7717/peerj.1032
kowiki.tsv:383567	켄트로사우루스 (각룡)	13819810	2015-03-23T00:50:34Z	doi	10.7717/peerj.252
kowiki.tsv:1821060	중복 코드	19255510	2017-08-11T00:57:00Z	doi	10.7717/peerj-cs.49
lawiki.tsv:265573	Acari	3244629	2017-01-29T20:03:43Z	doi	10.7717/peerj.641
ltwiki.tsv:518114	Sci-Hub	5262853	2017-11-12T15:49:20Z	doi	10.7287/peerj.preprints.3100v1
mlwiki.tsv:325281	പാസിയാനിഡേ	2287233	2015-12-04T14:13:11Z	doi	10.7717/peerj.361
mswiki.tsv:24275	Buaya	4293264	2018-02-13T09:50:03Z	doi	10.7717/peerj.60
mswiki.tsv:32986	Obesiti	3775341	2016-02-18T05:40:18Z	doi	10.7717/peerj.856
mswiki.tsv:912125	Pengawetan kriogen	4274971	2018-01-18T15:49:46Z	doi	10.7717/peerj.1039
nlwiki.tsv:3605557	Sigilmassasaurus	45934567	2016-02-05T10:40:55Z	doi	10.7717/peerj.1323
nlwiki.tsv:2078483	Kunpengopterus	50469814	2017-12-02T09:43:27Z	doi	10.7717/peerj.4102
nlwiki.tsv:2575062	Platydemus manokwari	44651382	2015-08-04T20:55:34Z	doi	10.7717/peerj.297
nlwiki.tsv:2575062	Platydemus manokwari	44651382	2015-08-04T20:55:34Z	doi	10.7717/peerj.1037
nlwiki.tsv:2807181	Leptoceratops	47048056	2016-07-07T08:23:05Z	doi	10.7717/peerj.2132
nlwiki.tsv:244066	Brontosaurus	43795237	2015-04-08T08:11:51Z	doi	10.7717/peerj.857
nlwiki.tsv:107615	Daspletosaurus	43807737	2015-04-10T05:46:58Z	doi	10.7717/peerj.885
nlwiki.tsv:3175508	Cyphoma gibbosum	49370424	2017-06-29T23:14:04Z	doi	10.7717/peerj.3018
nlwiki.tsv:441615	Dimorphodon	44372095	2015-06-18T06:45:00Z	doi	10.7717/peerj.1018
nlwiki.tsv:512699	Centrosaurus	40462074	2014-02-13T20:13:19Z	doi	10.7717/peerj.252
nlwiki.tsv:256345	Apatosaurus	43791445	2015-04-07T15:53:57Z	doi	10.7717/peerj.857
nlwiki.tsv:1688259	Arenysaurus	42427285	2014-11-07T08:00:40Z	doi	10.7287/peerj.preprints.590v1
nlwiki.tsv:4322401	Galeamopus	43791136	2015-04-07T15:06:58Z	doi	10.7717/peerj.857
nlwiki.tsv:4768836	Metrichia	48418442	2017-01-17T11:45:49Z	doi	10.7717/peerj.2009
nlwiki.tsv:1700118	Hatzegopteryx	48432030	2017-01-19T09:53:06Z	doi	10.7717/peerj.2908
nlwiki.tsv:1993563	Balaur (dinosauriër)	44378911	2015-06-19T07:39:19Z	doi	10.7717/peerj.1032
nlwiki.tsv:24873	Grote Canadese gans	50951031	2018-02-11T20:00:18Z	doi	10.7717/peerj.4283
nlwiki.tsv:2022341	Supersaurus	44089410	2015-05-04T16:41:32Z	doi	10.7717/peerj.857
nlwiki.tsv:4831925	Europatitan	49363699	2017-06-28T16:31:07Z	doi	10.7717/peerj.3409
nlwiki.tsv:4842289	Borealopelta	50464376	2017-12-01T09:18:13Z	doi	10.7717/peerj.4066
nlwiki.tsv:4908869	Changzuiornis	50349438	2017-11-11T09:52:14Z	doi	10.7717/peerj.1765
nlwiki.tsv:27569	Pterosauriërs	44372063	2015-06-18T06:38:05Z	doi	10.7717/peerj.1018
nowiki.tsv:10269	Bøkefamilien	17360979	2017-05-08T19:10:52Z	doi	10.7717/peerj.1897
nowiki.tsv:19006	Hjortedyr	16878902	2016-11-06T17:05:47Z	doi	10.7717/peerj.2307
nowiki.tsv:22619	Eikeslekten	17400596	2017-05-25T13:56:39Z	doi	10.7717/peerj.1897
nowiki.tsv:47085	Gullsjakal	17158457	2017-02-11T18:00:37Z	doi	10.7287/peerj.preprints.1763v1
nowiki.tsv:121098	Brontosaurus	13847084	2015-04-09T20:44:03Z	doi	10.7717/peerj.857
nowiki.tsv:128834	Avialae	17611892	2017-07-25T09:22:25Z	doi	10.7717/peerj.1032
nowiki.tsv:932665	Amazonpapegøyer	18028883	2017-11-26T14:45:35Z	doi	10.7717/peerj.3475
nowiki.tsv:1352533	Gullulv	17158548	2017-02-11T18:42:13Z	doi	10.7287/peerj.preprints.1763v1
nowiki.tsv:1513546	Kornell	17623105	2017-07-27T17:48:17Z	doi	10.7717/peerj.2808
orwiki.tsv:28502	ମେଦ ବହୁଳତା	233005	2016-03-14T05:52:55Z	doi	10.7717/peerj.856
plwiki.tsv:972564	Parksozaur	45032649	2016-02-13T10:25:38Z	doi	10.7717/peerj.1523
plwiki.tsv:3767877	Doskonałokostne	48729991	2017-03-05T16:12:06Z	doi	10.7717/peerj.692
plwiki.tsv:3774536	Frans de Waal	48920577	2017-03-28T15:26:05Z	doi	10.7717/peerj.278
plwiki.tsv:3774536	Frans de Waal	48920577	2017-03-28T15:26:05Z	doi	10.7717/peerj.417
plwiki.tsv:985712	Amficelias	41947002	2015-02-25T12:18:44Z	doi	10.7287/peerj.preprints.838v1
plwiki.tsv:1633644	Razanandrongobe	49818576	2017-07-04T12:29:42Z	doi	10.7717/peerj.3481
plwiki.tsv:3805634	Białka z pojedynczych komórek	46993722	2016-10-02T13:47:31Z	doi	10.7287/peerj.preprints.1279
plwiki.tsv:1727381	Sclerophrys	44713419	2016-01-21T09:46:29Z	doi	10.7717/peerj.1553
plwiki.tsv:245720	Rekin polarny	46489304	2016-08-03T11:02:13Z	doi	10.7717/peerj.715
plwiki.tsv:245737	Rekin wielorybi	42348265	2015-04-09T16:14:59Z	doi	10.7717/peerj.715
plwiki.tsv:1727997	Sclerophrys brauni	44713735	2016-01-21T10:31:16Z	doi	10.7717/peerj.1553
plwiki.tsv:1728013	Sclerophrys buchneri	44720586	2016-01-21T20:15:13Z	doi	10.7717/peerj.1553
plwiki.tsv:1728049	Sclerophrys camerunensis	44721092	2016-01-21T20:47:21Z	doi	10.7717/peerj.1553
plwiki.tsv:1728074	Sclerophrys chudeaui	44720396	2016-01-21T20:04:53Z	doi	10.7717/peerj.1553
plwiki.tsv:1739387	Sclerophrys capensis	44713505	2016-01-21T09:58:41Z	doi	10.7717/peerj.1553
plwiki.tsv:1742239	Sclerophrys superciliaris	45187745	2016-03-01T00:20:36Z	doi	10.7717/peerj.1553
plwiki.tsv:1745555	Sclerophrys vittata	44721357	2016-01-21T21:00:27Z	doi	10.7717/peerj.1553
plwiki.tsv:1745820	Sclerophrys xeros	44720299	2016-01-21T19:57:49Z	doi	10.7717/peerj.1553
plwiki.tsv:3886516	Czynnik Bayesa	48188913	2017-01-15T04:13:55Z	doi	10.7717/peerj.1142
plwiki.tsv:3888275	Wnioskowanie częstościowe	48188541	2017-01-15T01:14:44Z	doi	10.7717/peerj.1142
plwiki.tsv:3893934	Elenia górska	48272253	2017-01-21T17:47:37Z	doi	10.7717/peerj.1598
plwiki.tsv:777438	Amargazaur	49635170	2017-06-19T06:10:04Z	doi	10.7717/peerj.857
plwiki.tsv:777489	Antetonitrus	44852697	2016-02-01T12:58:46Z	doi	10.7717/peerj.1639
plwiki.tsv:1023387	Isanozaur	44853989	2016-02-01T15:24:17Z	doi	10.7717/peerj.1639
plwiki.tsv:3948109	Nemegtomaia	48835365	2017-03-18T06:16:45Z	doi	10.7717/peerj.1245
plwiki.tsv:1272713	Paraceratherium	49243807	2017-05-05T09:14:32Z	doi	10.7717/peerj.36
plwiki.tsv:1025778	Australodok	42644247	2015-05-09T08:22:09Z	doi	10.7717/peerj.857
